Dataset,BIOME,Species,GrowthForm,Decid_Evergreen,Needle_Broadleaf,C3C4,N2_fixer,logLL,logLMA,logNmass,logPmass,logAmass,logRdmass
Wright_Oz_wnsw_hiP,WLAND,Exocarpus apophyllum,T,E,N,C3,N,1.53,2.72,0.028,-0.959,0.94,
Wright_Oz_wnsw_hiP,WLAND,Geijera parviflora,T,E,B,C3,N,1.47,2.27,0.23,-0.979,1.74,0.76
Wright_Oz_wnsw_hiP,WLAND,Hakea tephrosperma,S,E,N,C3,N,1.61,2.7,-0.136,-1.523,1.35,0.38
Wright_Oz_wnsw_hiP,WLAND,Helichrysum apiculatum,S,E,B,C3,N,,1.58,0.433,-0.548,2.42,1.55
Wright_Oz_wnsw_hiP,WLAND,Melaleuca uncinata,S,E,N,C3,N,1.24,2.45,0.105,-1.036,1.72,1.03
Wright_Oz_wnsw_hiP,WLAND,Olearia pimelioides,S,E,B,C3,N,1.14,2.07,0.39,-0.87,1.69,1.22
Wright_Oz_wnsw_hiP,WLAND,Philotheca difformis,S,E,B,C3,N,1.28,2.44,0.17,-1.161,1.59,1.13
Wright_Oz_wnsw_hiP,WLAND,Pimelea microcephala,S,E,B,C3,N,0.88,1.91,0.489,-0.712,2.12,1.42
Wright_Oz_wnsw_hiP,WLAND,Senna artemisioides 1lft,S,E,N,C3,Y,1.29,2.54,0.298,-1.102,1.51,1.15
Wright_Oz_wnsw_hiP,WLAND,Senna artemisioides 3lft,S,E,N,C3,Y,1.32,2.45,0.239,-1.071,1.7,1.09
Wright_Oz_wnsw_hiP,WLAND,Solanum ferocissium,S,E,B,C3,N,0.81,1.88,0.514,-0.886,2.16,1.42
Wright_Oz_wnsw_hiP,WLAND,Spartothamnella puberula,S,E,B,C3,N,0.98,1.97,0.472,-0.921,2.09,1.52
Wright_Oz_wnsw_loP,WLAND,Acacia colletioides,S,E,N,C3,Y,1.57,2.56,0.252,-1.319,1.41,0.76
Wright_Oz_wnsw_loP,WLAND,Acacia havilandiorum,S,E,N,C3,Y,1.32,2.62,0.163,-1.337,1.49,0.95
Wright_Oz_wnsw_loP,WLAND,Acacia willhelmiana,S,E,B,C3,Y,1.08,2.21,0.277,-1.137,1.72,1.06
Wright_Oz_wnsw_loP,WLAND,Bertya cunninghamii,S,E,B,C3,N,1.21,2.23,0.282,-1.071,1.61,1.01
Wright_Oz_wnsw_loP,WLAND,Beyeria opaca,S,E,B,C3,N,1.17,2.2,0.236,-1.125,1.56,0.97
Wright_Oz_wnsw_loP,WLAND,Bossiaea walkeri,S,E,B,C3,Y,1.75,2.5,0.085,-1.42,1.46,0.83
Wright_Oz_wnsw_loP,WLAND,Brachychiton populneus,T,E,B,C3,N,1.12,2.1,0.189,-1.081,1.7,0.67
Wright_Oz_wnsw_loP,WLAND,Callitris glaucophylla,T,E,B,C3,N,,,0.034,-1.244,,
Wright_Oz_wnsw_loP,WLAND,Cassinia laevis,S,E,B,C3,N,1,2.11,0.267,-0.983,1.7,1.11
Wright_Oz_wnsw_loP,WLAND,Eremophila deserti,S,E,B,C3,N,1.46,2.34,0.203,-1.051,1.67,0.81
Wright_Oz_wnsw_loP,WLAND,Eremophila glabra,S,E,B,C3,N,1.2,2.19,0.263,-0.991,1.84,1.06
Wright_Oz_wnsw_loP,WLAND,Eucalyptus dumosa,T,E,B,C3,N,1.47,2.48,-0.042,-1.31,1.58,0.57
Wright_Oz_wnsw_loP,WLAND,Eucalyptus socialis,T,E,B,C3,N,1.46,2.45,0.086,-1.215,1.71,0.68
Wright_Oz_wnsw_loP,WLAND,Eutaxia microphylla,S,E,B,C3,Y,1.07,1.95,0.276,-1.108,1.95,1.17
Wright_Oz_wnsw_loP,WLAND,Grevillea aneura,S,E,B,C3,N,,2.16,0.093,-1.071,1.56,1.02
Wright_Oz_wnsw_loP,WLAND,Melaleuca uncinata,S,E,N,C3,N,1.2,2.58,0.061,-1.108,1.56,0.96
Wright_Oz_wnsw_loP,WLAND,Micromyrtus sessilis,S,E,B,C4,N,,2.32,0.179,-1.149,1.38,0.83
Wright_Oz_wnsw_loP,WLAND,Olearia decurrens,S,E,B,C3,N,1.05,2.19,0.235,-1.071,1.89,1.09
Wright_Oz_wnsw_loP,WLAND,Olearia pimelioides,S,E,B,C3,N,0.96,2.01,0.367,-0.959,1.82,1.14
Wright_Oz_wnsw_loP,WLAND,Philotheca difformis,S,E,B,C3,N,1.43,2.25,0.138,-1.201,1.59,0.99
Wright_Oz_wnsw_loP,WLAND,Santalum acuminatum,T,E,B,C3,N,1.24,2.49,-0.001,-1.194,1.31,0.59
Wright_Oz_wnsw_loP,WLAND,Triodia scabra,G,E,N,C4,N,,2.59,-0.056,-1.268,1.54,0.91
Zotz_Fortuna_Panama,TROP_RF,Citharexylum macradenium,T,,,,,,2.02,,,,
Zotz_Fortuna_Panama,TROP_RF,Baccharis pedunculata,S,,,,,,1.79,,,,
Zotz_Fortuna_Panama,TROP_RF,Parathesis amplifolia,T,,,,,,1.92,,,,
Zotz_Fortuna_Panama,TROP_RF,Blakea foliacea,EP,,,,,,1.86,,,,
Zotz_Fortuna_Panama,TROP_RF,Ficus macbridei,EP,,,,,,2.21,,,,
Zotz_Fortuna_Panama,TROP_RF,Inga punctata,T,,,,,,2.05,,,,
Zotz_Fortuna_Panama,TROP_RF,Croton draco,T,,,,,,1.79,,,,
Zotz_Fortuna_Panama,TROP_RF,Dendropanax arboreus,T,E,,,,,2.31,,,,
Zotz_Fortuna_Panama,TROP_RF,Clusia stenophylla,EP,,,,,,2.42,,,,
OleksynPol_Siemanice,TEMP_FOR,Abies alba,T,E,N,C3,N,1.99,2.27,0.236,-0.848,1.46,
OleksynPol_Siemanice,TEMP_FOR,Acer platanoides,T,D,B,C3,N,0.78,1.67,0.21,-0.69,1.92,
OleksynPol_Siemanice,TEMP_FOR,Acer pseudoplatanus,T,D,B,C3,N,0.78,1.79,0.342,-0.552,1.89,
OleksynPol_Siemanice,TEMP_FOR,Betula pendula,T,D,B,C3,N,0.68,1.82,0.279,-0.603,2.09,
OleksynPol_Siemanice,TEMP_FOR,Carpinus betulus,T,D,B,C3,N,0.78,1.66,0.272,-0.57,2.07,
OleksynPol_Siemanice,TEMP_FOR,Fagus sylvatica,T,D,B,C3,N,0.78,1.65,0.338,-0.711,2.17,
OleksynPol_Siemanice,TEMP_FOR,Larix decidua,T,D,N,C3,N,0.78,2,0.258,-0.518,1.62,
OleksynPol_Siemanice,TEMP_FOR,Picea abies,T,E,N,C3,N,2.01,2.37,0.076,-0.763,1.47,
OleksynPol_Siemanice,TEMP_FOR,Pinus nigra,T,E,N,C3,N,1.66,2.51,0.072,-0.909,1.71,
OleksynPol_Siemanice,TEMP_FOR,Pinus sylvestris,T,E,N,C3,N,1.46,2.45,0.121,-0.872,1.59,
OleksynPol_Siemanice,TEMP_FOR,Pseudotsuga menziesii,T,E,N,C3,N,1.81,2.14,0.033,-0.784,1.48,
OleksynPol_Siemanice,TEMP_FOR,Quercus robur,T,D,B,C3,N,0.78,1.84,0.27,-0.563,1.93,
OleksynPol_Siemanice,TEMP_FOR,Quercus rubra,T,D,B,C3,N,0.78,1.84,0.303,-0.656,2.07,
OleksynPol_Siemanice,TEMP_FOR,Tilia cordata,T,D,B,C3,N,0.68,1.66,0.272,-0.57,1.92,
Kudo96_high,BOREAL,Peucedanum multivittatum,H,D,,,N,0.17,1.6,0.672,,,
Kudo96_high,BOREAL,Potentilla marsumurae,H,D,,,N,0.33,1.7,0.538,,,
Kudo96_high,BOREAL,Sieversia pentapetala,S,D,,,N,0.33,1.79,0.415,,,
Kudo96_high,BOREAL,Betula ermanii,T,D,B,C3,N,,1.68,0.407,,,
Kudo96_high,BOREAL,Alnus maximowiczii,T,D,,,Y,,1.82,0.342,,,
Kudo96_low,BOREAL,Betula platyphylla japonica,T,D,,,N,,1.78,0.332,,,
Kudo96_low,BOREAL,Betula ermanii,T,D,B,C3,N,,1.81,0.255,,,
Kudo96_low,BOREAL,Alnus maximowiczii,T,D,,,Y,,1.66,0.362,,,
Kudo96_low,BOREAL,Quercus mongolica grosseserrata,T,D,,,N,,1.74,0.332,,,
Hogan_etal_PNM_crane,TROP_RF,Anacardium excelsum,T,E,B,,N,,2.01,,,1.92,
Hogan_etal_PNM_crane,TROP_RF,Cecropia longipes,T,E,B,,N,,2.1,,,2,
Hogan_etal_PNM_crane,TROP_RF,Didymopanax morototoni,T,E,B,,N,,2.14,,,2.02,
Hogan_etal_PNM_crane,TROP_RF,Ficus obtusifolia,T,E,B,,N,,1.99,,,2.15,
Hogan_etal_PNM_crane,TROP_RF,Luehea seemannii,T,E,B,,N,,1.89,,,2.13,
Hogan_etal_PNM_crane,TROP_RF,Pseudobombax septenatum,T,D,B,,N,,2.11,,,2.01,
Tuohy_etal_Zimbabwe_CHID,WLAND,Colophosphermum mopane,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CHID,WLAND,Combretum apiculatum,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CHID,WLAND,Dalbergia melanoxylon,T,,,,Y,,,,,,
Tuohy_etal_Zimbabwe_CHID,WLAND,Euclea divinorum,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CHID,WLAND,Lannea stuhlmannii,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Albizia antunesiana,T,,,,Y,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Brachystegia spiciformis,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Burkea africana,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Combretum apiculatum,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Julbernardia globulifera,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Monotes glaber,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_CRST_MCLW,WLAND,Terminalia sericea,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_MAT,WLAND,Acacia nigrescens,T,,,,Y,,,,,,
Tuohy_etal_Zimbabwe_MAT,WLAND,Bolusanthus speciosus,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_MAT,WLAND,Combretum apiculatum,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_MAT,WLAND,Euclea divinorum,T,,,,N,,,,,,
Tuohy_etal_Zimbabwe_MAT,WLAND,Ziziphus mucronata,T,,,,N,,,,,,
Lamont_S_Africa_1_Citrusdal,WLAND,Leucadendron lanigerum,S,E,B,,,,2.36,-0.35,-1.482,,
Lamont_S_Africa_1_Citrusdal,WLAND,Leucadendron pubescens (m&f),S,E,B,,,,2.29,-0.234,-1.325,,
Lamont_S_Africa_1_Citrusdal,WLAND,Protea bracteolaris,S,E,N,,N,,2.46,0.014,-1.476,,
Lamont_S_Africa_1_Citrusdal,WLAND,Protea laurifolia,S,E,B,,N,,2.55,0.019,-1.602,,
Lamont_S_Africa_1_Citrusdal,WLAND,Protea nitida,S,E,B,,N,,2.53,-0.327,-1.416,,
Lamont_S_Africa_2_Stellenbosch,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.35,-0.139,-1.569,,
Lamont_S_Africa_2_Stellenbosch,WLAND,Protea burchellii,S,E,B,,N,,2.48,-0.065,-1.412,,
Lamont_S_Africa_2_Stellenbosch,WLAND,Protea laurifolia,S,E,B,,N,,2.41,-0.168,-1.203,,
Lamont_S_Africa_2_Stellenbosch,WLAND,Protea repens,S,E,B,,N,,2.47,-0.155,-1.474,,
Lamont_S_Africa_3_Opdieberg,WLAND,Aulax umbellata,S,E,B,,,,2.3,-0.142,-1.328,,
Lamont_S_Africa_3_Opdieberg,WLAND,Leucadendron arcuatum (m&f),S,E,B,,,,2.54,-0.354,-1.679,,
Lamont_S_Africa_3_Opdieberg,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.4,-0.274,-1.527,,
Lamont_S_Africa_3_Opdieberg,WLAND,Protea laurifolia,S,E,B,,N,,2.57,-0.264,-1.784,,
Lamont_S_Africa_3_Opdieberg,WLAND,Protea repens,S,E,B,,N,,2.56,-0.392,-1.435,,
Lamont_S_Africa_4_Matjies_River,WLAND,Leucadendron brunoides,S,E,B,,,,2.64,-0.232,-1.224,,
Lamont_S_Africa_4_Matjies_River,WLAND,Leucadendron pubescens (m&f),S,E,B,,,,2.46,-0.267,-1.506,,
Lamont_S_Africa_4_Matjies_River,WLAND,Protea glabra,S,E,B,,N,,2.72,-0.183,-1.285,,
Lamont_S_Africa_4_Matjies_River,WLAND,Protea laurifolia,S,E,B,,N,,2.65,-0.249,-1.672,,
Lamont_S_Africa_5_Algeria,WLAND,Leucadendron pubescens (m&f),S,E,B,,,,2.26,-0.284,-1.478,,
Lamont_S_Africa_5_Algeria,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.34,-0.194,-1.549,,
Lamont_S_Africa_5_Algeria,WLAND,Paranomus bracteolaris,S,E,N,,,,2.46,-0.077,-1.434,,
Lamont_S_Africa_5_Algeria,WLAND,Protea nitida,S,E,B,,N,,2.41,-0.128,-1.299,,
Lamont_S_Africa_6_Scarborough,WLAND,Diastella divaricata,S,E,B,,,,2.1,0.024,-1.437,,
Lamont_S_Africa_6_Scarborough,WLAND,Leucadendron laureolum,S,E,B,,,,2.34,-0.31,-1.658,,
Lamont_S_Africa_6_Scarborough,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.37,-0.361,-1.507,,
Lamont_S_Africa_6_Scarborough,WLAND,Leucospermum conocarpodendron,S,E,B,,,,2.37,-0.186,-1.51,,
Lamont_S_Africa_6_Scarborough,WLAND,Leucospermum hypophyllocarpodendron,S,E,B,,,,2.38,-0.291,-1.518,,
Lamont_S_Africa_6_Scarborough,WLAND,Mimetes fibrifolium,S,E,B,,,,2.21,-0.16,-1.583,,
Lamont_S_Africa_6_Scarborough,WLAND,Protea speciosa,S,E,B,,N,,2.67,-0.476,-1.673,,
Lamont_S_Africa_6_Scarborough,WLAND,Serruria hirsuta,S,E,N,,,,2.29,-0.144,-1.574,,
Lamont_S_Africa_7_Hopefield,WLAND,Leucadendron foedum (m&f),S,E,B,,,,2.41,-0.154,-0.999,,
Lamont_S_Africa_7_Hopefield,WLAND,Protea repens,S,E,B,,N,,2.49,-0.066,-1.079,,
Lamont_S_Africa_7_Hopefield,WLAND,Serruria fucifolia,S,E,N,,,,2.41,0.165,-1.274,,
Lamont_S_Africa_9_Jonkershonk,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.34,-0.233,-1.666,,
Lamont_S_Africa_9_Jonkershonk,WLAND,Leucospermum conocarpodendron,S,E,B,,,,2.32,-0.145,-1.349,,
Lamont_S_Africa_9_Jonkershonk,WLAND,Protea nerifolia,S,E,B,,N,,2.42,-0.134,-1.539,,
Lamont_S_Africa_9_Jonkershonk,WLAND,Protea nitida,S,E,B,,N,,2.43,-0.032,-1.539,,
Lamont_S_Africa_9_Jonkershonk,WLAND,Serruria sp,S,E,N,,,,2.28,-0.057,-1.37,,
Lamont_S_Africa_10_Kylemore,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.37,-0.175,-1.433,,
Lamont_S_Africa_10_Kylemore,WLAND,Protea laurifolia,S,E,B,,N,,2.46,0.175,-1.328,,
Lamont_S_Africa_10_Kylemore,WLAND,Protea neriifolia,S,E,B,,N,,2.42,-0.133,-1.294,,
Lamont_S_Africa_10_Kylemore,WLAND,Protea repens,S,E,B,,N,,2.5,-0.123,-1.355,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Aulax umbellata,S,E,B,,,,2.27,-0.05,-1.501,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Leucadendron conifesula,S,E,B,,,,2.38,-0.106,-1.396,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.34,-0.14,-1.318,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Mimetes cucullatus,S,E,B,,,,2.3,-0.319,-1.539,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Protea susannae,S,E,B,,N,,2.48,-0.09,-1.444,,
Lamont_S_Africa_11_Soetanysberg,WLAND,Serruria nervosa,S,E,B,,,,2.38,-0.052,-1.393,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Aulax umbellata (m&f),S,E,B,,,,2.34,-0.11,-1.66,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Leucadendron xanthoconus (m&f),S,E,B,,,,1.94,-0.188,-1.65,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Leucospermum cordifolium,S,E,B,,,,2.41,-0.198,-1.77,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Mimetes cucullatus,S,E,B,,,,2.36,-0.295,-1.842,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Protea cordata,S,E,B,,N,,2.49,-0.18,-1.831,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Protea neriifolia,S,E,B,,N,,2.44,-0.231,-1.957,,
Lamont_S_Africa_12_Salmonsdam,WLAND,Serruria fasciflora,S,E,N,,,,2.41,-0.085,-1.802,,
Lamont_S_Africa_13_Salmonsdam,WLAND,Leucadendron laureolum,S,E,B,,,,2.37,-0.084,-1.179,,
Lamont_S_Africa_13_Salmonsdam,WLAND,Leucadendron xanthoconus (m&f),S,E,B,,,,2.15,-0.102,-1.114,,
Lamont_S_Africa_13_Salmonsdam,WLAND,Leucospermum cordifolium,S,E,B,,,,2.4,-0.142,-1.395,,
Lamont_S_Africa_13_Salmonsdam,WLAND,Protea compacta,S,E,B,,N,,2.45,-0.232,-1.246,,
Lamont_S_Africa_13_Salmonsdam,WLAND,Protea neriifolia,S,E,B,,N,,2.46,-0.006,-1.163,,
Lamont_S_Africa_14_Herrmanus,WLAND,Aulax umbellata (m&f),S,E,B,,,,2.27,-0.085,-1.576,,
Lamont_S_Africa_14_Herrmanus,WLAND,Leucadendron salignum (m&f),S,E,B,,,,2.18,-0.207,-1.592,,
Lamont_S_Africa_14_Herrmanus,WLAND,Protea cordata,S,E,B,,N,,2.45,-0.194,-1.813,,
Lamont_S_Africa_14_Herrmanus,WLAND,Protea neriifolia,S,E,B,,N,,2.53,-0.07,-1.685,,
Lamont_S_Africa_14_Herrmanus,WLAND,Protea repens,S,E,B,,N,,2.52,-0.257,-1.627,,
Lamont_WA_Darling_Scarp,WLAND,Hakea amplexicaulis,S,E,B,,N,,2.32,-0.445,-1.886,,
Lamont_WA_Darling_Scarp,WLAND,Hakea cristata,S,E,B,,N,,2.51,-0.212,-1.444,,
Lamont_WA_Darling_Scarp,WLAND,Hakea cyclocarpa,S,E,B,,N,,2.58,-0.381,-1.796,,
Lamont_WA_Darling_Scarp,WLAND,Hakea erinacea,S,E,N,,N,,2.38,-0.334,-1.229,,
Lamont_WA_Darling_Scarp,WLAND,Hakea incrassata,S,E,B,,N,,2.59,-0.188,-1.721,,
Lamont_WA_Darling_Scarp,WLAND,Hakea lissocarpha,S,E,N,,N,,2.5,-0.361,-1.602,,
Lamont_WA_Darling_Scarp,WLAND,Hakea myrtoides,S,E,B,,N,,2.21,-0.26,-1.553,,
Lamont_WA_Darling_Scarp,WLAND,Hakea petiolaris,S,E,B,,N,,2.46,-0.143,-1.569,,
Lamont_WA_Darling_Scarp,WLAND,Hakea ruscifolia,S,E,B,,N,,2.34,-0.268,-1.569,,
Lamont_WA_Darling_Scarp,WLAND,Hakea stenocarpa,S,E,B,,N,,2.26,-0.213,-1.62,,
Lamont_WA_Darling_Scarp,WLAND,Hakea trifurcata (needle),S,E,N,,N,,2.55,,,,
Lamont_WA_Darling_Scarp,WLAND,Hakea undulata,S,E,B,,N,,2.3,-0.11,-1.523,,
Lamont_WA_Eneabba,WLAND,Hakea anadenia,S,E,B,,N,,2.4,-0.188,-1.387,,
Lamont_WA_Eneabba,WLAND,Hakea auriculata,S,E,B,,N,,2.69,-0.268,-1.824,,
Lamont_WA_Eneabba,WLAND,Hakea conchifolia,S,E,B,,N,,2.36,-0.226,-1.745,,
Lamont_WA_Eneabba,WLAND,Hakea costata,S,E,B,,N,,2.25,-0.476,-1.602,,
Lamont_WA_Eneabba,WLAND,Hakea eneabba,S,E,B,,N,,2.6,-0.365,-1.886,,
Lamont_WA_Eneabba,WLAND,Hakea flabellifolia,S,E,B,,N,,2.74,-0.305,-1.921,,
Lamont_WA_Eneabba,WLAND,Hakea incrassata,S,E,B,,N,,2.62,-0.188,-1.721,,
Lamont_WA_Eneabba,WLAND,Hakea longiflora,S,E,N,,N,,2.57,-0.553,-2,,
Lamont_WA_Eneabba,WLAND,Hakea marginata,S,E,B,,N,,2.36,-0.268,-1.796,,
Lamont_WA_Eneabba,WLAND,Hakea megalosperma,S,E,B,,N,,2.42,-0.423,-2,,
Lamont_WA_Eneabba,WLAND,Hakea neurophylla,S,E,B,,N,,2.52,-0.268,-1.824,,
Lamont_WA_Eneabba,WLAND,Hakea prostrata,S,E,B,,N,,2.54,-0.11,-1.678,,
Lamont_WA_Eneabba,WLAND,Hakea psilorryncha,S,E,N,,N,,2.91,-0.462,-2,,
Lamont_WA_Eneabba,WLAND,Hakea spathulata,S,E,B,,N,,2.5,-0.305,-1.721,,
Lamont_WA_Eneabba,WLAND,Hakea trifurcata (needle),S,E,N,,N,,2.7,,,,
Lamont_WA_Esperance,WLAND,Hakea adnata,S,E,N,,N,,2.68,-0.376,-1.638,,
Lamont_WA_Esperance,WLAND,Hakea bicornata,S,E,N,,N,,2.85,-0.355,-1.509,,
Lamont_WA_Esperance,WLAND,Hakea pandicarpa pandicarpa,S,E,B,,N,,2.73,-0.251,-1.553,,
Lamont_WA_Esperance,WLAND,Hakea scoparia trycherica,S,E,N,,N,,2.8,-0.211,-1.678,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea acuminata,S,E,B,,N,,2.61,-0.344,-1.921,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea cinerea,S,E,B,,N,,2.73,-0.196,-1.495,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea hookeriana,S,E,B,,N,,2.73,-0.305,-1.523,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea ilicifolia,S,E,B,,N,,2.76,-0.52,-1.553,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea lasiocarpha,S,E,B,,N,,2.67,-0.333,-1.523,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea nitida,S,E,B,,N,,2.57,-0.313,-1.678,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea obtusa,S,E,B,,N,,2.36,-0.128,-1.638,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea verrucosa,S,E,N,,N,,2.72,-0.449,-1.658,,
Lamont_WA_Fitzgerald_River,WLAND,Hakea victoria,S,E,B,,N,,2.68,-0.323,-2,,
Lamont_WA_Kalbarri,WLAND,Hakea bucculenta,S,E,B,,N,,2.65,-0.075,-1.62,,
Lamont_WA_Kalbarri,WLAND,Hakea orthorryncha filiformis,S,E,N,,N,,2.78,-0.449,-1.721,,
Lamont_WA_Kalbarri,WLAND,Hakea orthorryncha orthorryncha,S,E,B,,N,,2.8,-0.196,-1.62,,
Lamont_WA_Kalbarri,WLAND,Hakea pycnoneura,S,E,B,,N,,2.53,-0.387,-1.638,,
Lamont_WA_Kalbarri,WLAND,Hakea stenophylla,S,E,B,,N,,2.61,-0.058,-1.456,,
Lamont_WA_Lake_King,WLAND,Hakea commutata,S,E,N,,N,,2.8,-0.286,-1.553,,
Lamont_WA_Lake_King,WLAND,Hakea cygna cygna,S,E,B,,N,,2.66,-0.365,-1.678,,
Lamont_WA_Lake_King,WLAND,Hakea cygna needlei,S,E,N,,N,,2.71,-0.017,-1.745,,
Lamont_WA_Lake_King,WLAND,Hakea horrida,S,E,B,,N,,2.64,-0.399,-1.553,,
Lamont_WA_Lake_King,WLAND,Hakea kippistiana,S,E,N,,N,,2.8,-0.215,-1.678,,
Lamont_WA_Lake_King,WLAND,Hakea newbeyana,S,E,N,,N,,2.9,-0.42,-1.824,,
Lamont_WA_Lake_King,WLAND,Hakea obliqua parviflora,S,E,N,,N,,2.93,-0.553,-1.824,,
Lamont_WA_Lake_King,WLAND,Hakea strumosa,S,E,N,,N,,2.9,-0.504,-1.658,,
Lamont_WA_Lake_King,WLAND,Hakea subsulcata,S,E,N,,N,,2.6,-0.134,-1.444,,
Lamont_WA_Merridin_etc,WLAND,Hakea erecta,S,E,B,,N,,2.58,-0.606,-1.602,,
Lamont_WA_Merridin_etc,WLAND,Hakea francisiana,S,E,B,,N,,2.56,-0.349,-1.538,,
Lamont_WA_Merridin_etc,WLAND,Hakea invaginata,S,E,N,,N,,2.85,-0.295,-1.658,,
Lamont_WA_Merridin_etc,WLAND,Hakea minyma,S,E,B,,N,,2.56,-0.069,-1.602,,
Lamont_WA_Merridin_etc,WLAND,Hakea multilineata,S,E,B,,N,,2.52,-0.489,-1.62,,
Lamont_WA_Millbrook,WLAND,Hakea drupacea,S,E,B,,N,,2.62,-0.355,-1.678,,
Lamont_WA_Millbrook,WLAND,Hakea elliptica,S,E,B,,N,,2.28,-0.196,-1.409,,
Lamont_WA_Millbrook,WLAND,Hakea ferruginea,S,E,B,,N,,2.23,-0.411,-1.699,,
Lamont_WA_Millbrook,WLAND,Hakea lasiantha,S,E,B,,N,,2.38,-0.33,-2.046,,
Lamont_WA_Millbrook,WLAND,Hakea laurina,S,E,B,,N,,2.45,-0.182,-1.432,,
Lamont_WA_Millbrook,WLAND,Hakea preissii,S,E,N,,N,,2.96,-0.344,-1.387,,
Lamont_WA_Millbrook,WLAND,Hakea ruscifolia,S,E,B,,N,,2.35,-0.268,-1.569,,
Lamont_WA_Millbrook,WLAND,Hakea sulcata,S,E,N,,N,,2.82,-0.355,-1.62,,
Lamont_WA_Millbrook,WLAND,Hakea tuberculata,S,E,B,,N,,2.37,-0.319,-1.638,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea ambigua,S,E,B,,N,,2.4,-0.219,-1.638,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea baxteri,S,E,B,,N,,2.78,-0.411,-1.824,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea ceratophylla,S,E,B,,N,,2.83,-0.394,-1.886,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea corymbosa,S,E,B,,N,,2.86,-0.434,-1.745,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea cucullata,S,E,B,,N,,2.51,-0.182,-1.699,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea denticulata,S,E,B,,N,,2.56,-0.318,-1.77,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea lehmanniana,S,E,B,,N,,2.55,-0.475,-1.796,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea pandicarpa crassifolia,S,E,B,,N,,2.86,-0.426,-1.796,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea pritzelii,S,E,B,,N,,2.55,-0.167,-1.602,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea prostrata,S,E,B,,N,,2.44,-0.358,-1.244,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea trifurcata (needle),S,E,N,,N,,2.77,,,,
Lamont_WA_Stirling_Ranges,WLAND,Hakea varia,S,E,B,,N,,2.63,-0.471,-1.886,,
Lamont_WA_Walpole,WLAND,Hakea amplexicaulis,S,E,B,,N,,2.39,-0.445,-1.886,,
Lamont_WA_Walpole,WLAND,Hakea falcata,S,E,B,,N,,2.19,,,,
Lamont_WA_Walpole,WLAND,Hakea florida,S,E,B,,N,,2.52,-0.301,-1.745,,
Lamont_WA_Walpole,WLAND,Hakea linearis,S,E,B,,N,,2.55,-0.226,-1.678,,
